FPR, TPR
0.904, 0.266666666667
0.906, 0.266666666667
0.908, 0.266666666667
0.91, 0.266666666667
0.912, 0.266666666667
0.914, 0.266666666667
0.916, 0.266666666667
0.918, 0.266666666667
0.92, 0.266666666667
0.922, 0.266666666667
0.924, 0.266666666667
0.926, 0.266666666667
0.928, 0.266666666667
0.93, 0.266666666667
0.932, 0.266666666667
0.934, 0.266666666667
0.936, 0.266666666667
0.938, 0.266666666667
0.94, 0.266666666667
0.942, 0.266666666667
0.944, 0.266666666667
0.946, 0.266666666667
0.948, 0.266666666667
0.95, 0.266666666667
0.952, 0.266666666667
0.954, 0.266666666667
0.956, 0.266666666667
0.958, 0.266666666667
0.96, 0.266666666667
0.962, 0.266666666667
0.964, 0.266666666667
0.966, 0.266666666667
0.968, 0.266666666667
0.97, 0.266666666667
0.972, 0.266666666667
0.974, 0.266666666667
0.976, 0.266666666667
0.978, 0.266666666667
0.98, 0.266666666667
0.982, 0.266666666667
0.984, 0.266666666667
0.986, 0.266666666667
0.988, 0.266666666667
0.99, 0.266666666667
0.992, 0.266666666667
